id,geom,name
70164,0102000020E610000002000000113F5AF7EA6622403C56DFAFB8B9464074982F2FC06622405A9D9CA1B8B94640,
95415,0102000020E6100000030000006645798B2C5622405B71BBE188BC464008CDAE7B2B5622404257C7968ABC4640B5EE303729562240122F4FE78ABC4640,Largo Quinto Alpini
74437,0102000020E610000002000000B60E0EF6266A2240B2F2CB608CBB464022B193B0256A22406FF7CD588FBB4640,
8385,0102000020E610000002000000FCAB22371E6F22406FE6A1009BBC46402C8CE3761E6F2240357804DC98BC4640,Piazza Graziadio Isaia Ascoli
44097,0102000020E610000005000000A69311BCC667224007D7378B72B946403FC8B260E26722405A4B5C2272B94640684DE262FB67224024D63D0D73B94640A0E3FE7E8C68224044BC1A457BB94640430D9535A068224067A66A717CB94640,Via Piacenza
63438,0102000020E61000000200000000EFD3A70B6F22402FC8F19E5EBA4640A0CAC4083C6F2240F63240587CBA4640,Viale Umbria
38268,0102000020E610000002000000735B6CA4B65A22409D0C33D9E4B946408C5940B2CA5A2240201F99B3E3B94640,
62903,0102000020E610000004000000F872FAD577692240765BD88981B94640CFB40E5883692240B203F8B880B9464057B5FF5C8F69224000451B3680B9464038995D9C9D6922405343763980B94640,Piazza Bruno Buozzi
72189,0102000020E6100000020000000ABDFE243E5B2240A9D83D1E9FBB46404852D2C3D05A2240B7E3970BA6BB4640,
65961,0102000020E6100000030000000D4460F6FC5A224021753BFBCAB8464053E9279CDD5A2240EC055559CAB84640828B1535985A22401B9E5E29CBB84640,Viale Tibaldi
73085,0102000020E6100000040000001D514601476F2240D7169E978ABC464046B98F37546F22403B1E8E098CBC4640040FC292616F2240D652E5208DBC4640A4DBB7FF6D6F224058BB37D08DBC4640,Piazza Graziadio Isaia Ascoli
82408,0102000020E6100000030000002E59709A99542240F361AC25D3BB4640878494449B542240E7F5717ED4BB46406D78D55E9F542240FD87F4DBD7BB4640,Via Lodovico Ariosto
69833,0102000020E6100000030000004D0FAF905E59224085025BCA9EBB464001C287122D592240EB43CD469DBB46402A638DC415592240804B5BB79CBB4640,Corso Magenta
80976,0102000020E610000004000000AE0FEB8D5A652240A7131AD2F2B74640DF910C946F6522406758D647F1B74640E016878E7865224079AF5A99F0B74640CF7E49CF99652240458E63DAEDB74640,Piazza Enrico Chiaradia
37536,0102000020E61000000200000006D4409880602240EB6690CC34BB4640719EA00381602240007AD0A22DBB4640,
60146,0102000020E610000003000000D238D4EFC27A22405419C6DD20BC46404D62B59EC67A22408E6DBEB623BC4640A4DD8DAACB7A2240B01D8CD827BC4640,Cavalcavia Buccari
14688,0102000020E6100000020000009D5B32D81E67224099068F801BBE4640332F2C2405672240D817BFDF1EBE4640,Piazza Duca d'Aosta
63470,0102000020E610000003000000B9A5D590B8672240EDCC4E50D4BE4640B61E74BFF96722409EFEFD73E2BE464055B2ADB02A6822407B0382EFECBE4640,Via Melchiorre Gioia
62897,0102000020E6100000020000005BD2510E666B2240D443D90011BA4640ADEA9BEA7F6B2240ED6C7EB218BA4640,Via Gerolamo Tiraboschi
78116,0102000020E61000000A0000003440B3356C6122409BB635D88ABD46402B06FEA6666122401F871CB688BD4640D84F5A136661224096A3117D88BD4640EAEE95D46461224020A1C10188BD464015A28D6D636122409D66817687BD46409ECD4F166361224085F6A05687BD464027F911BF62612240AF473C3487BD4640E6E1A9EC60612240AF61E17F86BD4640A732D6485C61224069458AB784BD4640366387E75B6122403F98CA9184BD4640,
63757,0102000020E61000000700000045E5153E117622408A743FA720B846409FDD6B521B76224079C7CE801FB8464022B193B0257622402C5ED1521EB846406F7F2E1A3276224098D244E91CB84640E0E302869B762240F78F85E810B84640C8C562E5E1762240A2D8655309B84640800BB265F9762240D9F7979306B84640,Via Carlo Boncompagni
38283,0102000020E610000002000000CF62CED83C572240B142DB7B02BA46405353DC02535722402346747401BA4640,
66489,0102000020E61000000B0000008CB9105086632240DEE34C13B6BA4640136058FE7C6322405D9BD722B3BA4640282268716B632240BF87A647AEBA46403222516859632240CDA32C8DA9BA4640DEF41DB23763224001A83D80A0BA46402F96D86B306322406DC08CCE9EBA46404260E5D022632240A45588A29BBA4640402E162B0F632240543BC3D496BA46404AB3791C06632240D767CEFA94BA464059D537D5FF62224073EA14F593BA4640EF9A4649FE622240F610E8A793BA4640,Via Francesco Sforza
47649,0102000020E6100000040000001A4A928C41582240C14C800640BA46405DCC8580325822408D599B6B3DBA4640813DCB9827582240ED0BE8853BBA46400D39B69E215822400C11267B3ABA4640,Corso Cristoforo Colombo
16672,0102000020E61000000300000018377F5D97732240D8E2097371B8464084A33F8FAC7322402DBFC2386EB846400DE2033BFE732240B09A9DFB61B84640,Via Carlo Boncompagni
3495,0102000020E610000004000000F4739E0CE9632240CACCBBA074BC46406A8D9CE0F6632240CACCBBA074BC4640A66C47270164224082A4F4F175BC46403842507F076422407CE184F876BC4640,Piazza Cavour
60959,0102000020E61000001300000001964B998A53224034130CE71ABB46406EE81CF2855322405EDA70581ABB4640E88C83A6805322405E98F15B19BB464080924C987A5322401D0BC0F517BB4640283F4E3D77532240068772FD16BB4640068948A87453224042D36DE415BB46409B4E571C735322406CE289C514BB464007A92567725322405B07077B13BB46402B7F08BB725322401475E61E12BB4640BF243A7073532240099F52CA10BB46406549CA27755322403A854B7D0FBB4640EC0CF8A177532240FF2A1B310EBB4640B577FCCD7A532240C4FEFC080DBB4640A9DDAF027C532240A0281AB50CBB4640784DA3247F5322407795FFDA0BBB464099E3CBFA83532240245525DB0ABB464021C8E64FC0532240B2BEDC8200BB46400EE5FA2DF05322403F64DBB3F8BA464088EEFE1DF653224046274BADF7BA4640,
7155,0102000020E6100000090000002E9C5A6C497D2240E4DFC215ABBD4640F09CD266417D22404430B374AABD46402155B9F53F7D2240D3BC885BAABD464022D225D2EC7C2240292FE873A4BD4640BB911E2B9D7C224097F782609FBD464014F3075E887C22406E22E9899DBD46400C4CB8A1737C224039CDA7339CBD46406855F080577C2240FECE9B2F9BBD4640541454F9437C2240047866DD9ABD4640,Via Pietro Andrea Saccardo
72391,0102000020E6100000030000008369183E226A22403B4FE1AD98BB464059E1F148176A2240E502E154B5BB4640425DA450166A22402B61B719B8BB4640,
76500,0102000020E610000002000000FFB858AC3C5C22409B87B8DEDBB946408754AC753D5C2240AD342905DDB94640,
29735,0102000020E6100000030000009607E92972542240A5A723DB54BB4640D3E98A636E54224012F4BCC051BB4640EDF549496A542240FC613A634EBB4640,Viale di Porta Vercellina
26427,0102000020E610000002000000547FCEEEDA632240D64C086701BE4640A5AD0095E063224040CFB06202BE4640,Via Melchiorre Gioia
71083,0102000020E61000000600000002F8020EFC6F2240AEF199EC9FB84640A01B9AB2D36F2240816500039CB8464079B93E62AA6F2240ED69E27899B8464094803DCB986F224065BA21D797B8464050172994856F22401E9ECA0E96B8464033260EEA6C6E2240D25C5D047CB84640,Viale Brenta
61021,0102000020E6100000020000004268F3EE7E6F2240B993E3A9A2BC46404B1C1E673F6F22407589343B9CBC4640,
33291,0102000020E61000000300000097AF26AA1264224046065ED2BDB8464024B9FC87F46322400A021A5BBEB84640276C3F19E3632240CEA1B19BBEB84640,Via Carlo De Angeli
90576,0102000020E6100000030000008984A570F35C2240FEC176E6D4BD464028F4FA93F85C2240420EA551DCBD4640C66350B7FD5C2240F19AFCBBE3BD4640,Piazzale Baiamonti
71932,0102000020E61000000300000021DF4A1BB37922403DC967C3ABBD4640B5728AE99D79224003FFA556A9BD46404636A15A8E7922408C5EB296A7BD4640,
71389,0102000020E6100000040000005473B9C1506F224008944DB9C2BA4640C0153F7C4F6F2240BAED8C00B8BA4640EAC836154E6F2240164B36C3B2BA46408B9823754C6F2240FE6AC482B1BA4640,
38264,0102000020E61000000300000076A73B4F3C5B2240F6E16AAEE4B94640BD70E7C2485B22406783A7EBE4B94640D8220E7E875B2240AE15C847E6B94640,
63229,0102000020E61000000800000059576023A4612240D57EC6E0BCB8464083520F2CA2612240F39771AEBCB84640433BA759A061224017B60B72BCB846403E0EDEB29E612240D5986B2CBCB846401BC8693E9D61224058BF3EDFBBB846402D67A5FF9B612240A029858ABBB84640C9E9EBF99A612240D656EC2FBBB84640404E98309A6122408F064BD0BAB84640,Via Giovanni Spadolini
20757,0102000020E6100000060000008725D4C21B6C2240B87878CF81BD4640BB1578DD116C2240D7B1005C7FBD4640E22E0CA2FF6B2240F13389D57ABD464010B22C98F86B22400F536C1679BD46407A8780E8EE6B2240A0FF1EBC76BD4640634BEA5FED6B22404C778D4C76BD4640,Piazza Lima
72379,0102000020E610000004000000071C53C1F26922408D5D47C1F8BB4640C9F1F917F7692240746E241AEEBB4640DA70581AF8692240A5B67988EBBB4640869AD7C7F9692240728115F1E7BB4640,
71343,0102000020E610000005000000DC4F21B2A35C22402C30BF2E1EBD464057314BF1A75C22405068FE3D1DBD4640C985144DB15C2240223251291BBD46400158D3ABB75C22405260014C19BD46404C11853BBC5C22407E1F69CB14BD4640,
71486,0102000020E610000006000000E8F0B50CDD6D224020DA22C4F0B94640D7B90E7ADB6D2240A8B7F589F2B9464007E28629DB6D224036C8C969F4B9464000BDBA74DD6D22408EF3ED13F6B9464040FCFCF7E06D2240DBE621AEF7B94640B88F81E1016E22400B7A6F0C01BA4640,
1742,0102000020E61000000900000048B368F0AD66224059C8B7D2C6BB4640423EE8D9AC6622404CB8A173C8BB4640C714072BA96622407459F1B2CBBB4640B1F84D61A5662240EA831BDFCDBB4640A7E67283A166224025688297CFBB4640D2996A1CA0662240ADA7B118D0BB4640F0D9DF7E65662240791CAB39E5BB464031B77BB94F66224081DA5EC1ECBB4640FC613A634E6622407B5FA637EDBB4640,Via San Damiano
70021,0102000020E61000000300000063F19BC24A6D2240500F1B7629BB46409D50E339B66D224056140A6C29BB464040F10813EB6D2240208B7E7E29BB4640,
68153,0102000020E6100000030000005BD82EC8F15E22404761CDB7F4B846404850FC18735F22403C1EE9C2FEB84640854F841E7B5F2240188A856BFFB84640,Viale Tibaldi
44000,0102000020E6100000030000007B93951579702240A098ABD50DBA46404A93F7167B702240C48DA559EAB94640327F3B3F7B70224066773705E8B94640,Piazza Insubria
40592,0102000020E61000000200000097EE6426076222409B3BFA5FAEBE4640BE41C5820C622240290417D0B0BE4640,
70918,0102000020E610000002000000CD881C6CFB682240CDF9731B1EBD464089EE59D768692240B0AF75A911BD4640,
65984,0102000020E610000004000000D318085D1D5F2240EEBE19EBD1BB46404578C59D1C5F22403B42BC64D2BB464040232246195F224010A331A4D4BB4640549A8356165F2240683EE76ED7BB4640,Via Broletto
97864,0102000020E610000002000000A5C05D51A57122409FE0078C9ABD46400F9BC8CC05722240F96A47718EBD4640,Viale Gran Sasso
66004,0102000020E610000003000000A52199C40F642240A0104B146BBC46402A52616C216422407EEAB35E67BC464027BC04A73E642240F87AAD3A61BC4640,Via Senato
47876,0102000020E610000002000000652431F77F602240CAFCA36FD2BD4640A6756561996022408C48145AD6BD4640,Via Vincenzo Capelli
69371,0102000020E61000000200000091C0D5F0E3722240220F8EA383B84640EBC31FEAE372224088B59D5B8DB84640,Viale Lucania
63139,0102000020E610000002000000B9066CBD95772240B68BC45FEEBD4640D7E143E44F77224000F4458CE8BD4640,Via Giovanni Pacini
46291,0102000020E610000003000000A769616067782240C9C7EE0225BB4640F570B8454F782240A5338BAB25BB46407138F3AB39782240ABC2B00D26BB4640,
73217,0102000020E61000001000000067C526E8E5662240889CBE9EAFBE4640AB155C621B6722405673CAEDA8BE46405B16026F376722409A2C49F9A4BE46400632964451672240969526A5A0BE4640F941A7316B672240C8CF46AE9BBE4640E88C83A68067224030EF16ED96BE46400D6A64FCA0672240FF89DBB28DBE4640D07CCEDDAE6722404FAF946588BE464031C2CA57B867224069BB534B84BE464010864BD8C8672240E529ABE97ABE4640541A31B3CF67224058AF7D5C76BE4640812AC995D567224043C70E2A71BE4640BF492E5ADB672240117008556ABE464024377980DD672240A3E6ABE463BE46405F2118ACDD6722405A6DB4D25ABE4640BBF48A02D8672240BABA63B14DBE4640,Linea M3 (metropolitana di Milano)
44117,0102000020E6100000030000009811836511732240AC2814D852B846406EB83423287322407431BC4857B846407916CE7F597322401532FC4C62B84640,Via Francesco Martinengo
23081,0102000020E61000000200000004EA28626C802240B1D760866BBB464039BDE6B056802240F46DC1525DBB4640,Tangenziale Est
33344,0102000020E6100000030000009D9FE238F0722240828C800A47B84640CDE440B4FB722240571B086E49B846403E7ECA8C12732240F0294A534EB84640,Piazzale Luigi Emanuele Corvetto
61477,0102000020E610000003000000A639C31E24712240848659C3A0B94640841843948A712240D5BAC3DCA4B946400597D8C6E9712240CD8FBFB4A8B94640,
22273,0102000020E610000002000000203C7F7FEF5F2240AA549ADE0FB9464046B7B98CF65F2240CA1D914A0CB94640,
59944,0102000020E610000016000000AD5C5E6F515822404C9FC2B6EABC46405E4315A35358224070EB6E9EEABC46408141D2A755582240FF774485EABC4640D367075C57582240B855B549EABC4640C74F3E986F5822401399B9C0E5BC4640F09AA102715822400E38A682E5BC464019E6046D7258224002A4912AE5BC4640A1815836735822402CC71AE4E4BC46401E13CE1374582240C72FBC92E4BC4640E2E077787458224062985D41E4BC4640CACCBBA074582240FC00FFEFE3BC464071C971A774582240FDA4DAA7E3BC4640E8E5666E745822402CFB647BE3BC46401209F027745822401B907351E3BC46407259E086735822402D431CEBE2BC4640A85E6D7B71582240EBC9575DE2BC4640D877EA364D5822402AFAE879DCBC4640F23BF2AC495822402A42A0E9DBBC4640B8B9E7AF46582240E3F1FE89DBBC46400DB045C1425822407883C366DBBC46409FD8F96D3E582240AD3A6178DBBC4640AC9223F83A582240FB61DFA9DBBC4640,
62745,0102000020E610000002000000521BE615997222408AA7C3AFFDBB4640B8280EFB98722240654FA7E100BC4640,Viale Romagna
63118,0102000020E610000003000000D50627A25F6B22403AE6E1A9ECB84640FC427EECE46A22408E188744EBB84640EE1FB017AF6A224023F20291EAB84640,Via Brembo
71029,0102000020E6100000020000001F20A9CF1F602240477F1E59AFBA46409166875341602240B500C864CCBA4640,
71586,0102000020E6100000020000009C09979F655B224021F994AD3FB846404C76C7BD545B224078D503E621B84640,
69914,0102000020E6100000060000008D0DDDEC0F602240FEE9AB5049BB464086E8103812602240F86EF3C649BB464024E8D43A166022402707FD964ABB4640DBE275583C602240C4B2994352BB46409428C5D85360224068CBB91457BB46408CBB41B4566022409230C2CA57BB4640,
69314,0102000020E61000000300000092E11D85906822406A42A4F0EABD46400AB952CF826822408D124FD1ECBD46409D746C4E6F682240CD3D247CEFBD4640,Via Vitruvio
71481,0102000020E6100000030000001D37A1B547702240CAE77008B0B94640AF963B33C17022408F56B5A4A3B94640E7CD97CDD270224072B90BDEA1B94640,
69386,0102000020E6100000040000005FB8CE1A175D22400B822271EABB464093ED32B21A5D2240EE9CC13AE9BB46406D8FDE701F5D22402ABBAAFDE7BB4640712C3938225D22405A87FE64E7BB4640,Largo Cairoli
65726,0102000020E61000000400000058CA32C4B15E22405839B4C876BC4640A659EA6A3C5E22405CB3F0506FBC4640971A46E6365E22409EEA35E26EBC46400FE7864B335E2240448BC7A06EBC4640,Via Pontaccio
23431,0102000020E61000000300000031783D3D5B78224069DBD5500FBC46402B734E475B782240A449737511BC4640D16F044E5B78224071F5AD2017BC4640,Via Ajaccio
61788,0102000020E610000002000000098442A9626B22405C5837DE1DBE464096218E75716B2240660EEE7321BE4640,
71052,0102000020E6100000030000009C5A6C49FD5F2240ACD8A9036ABA4640EE38EA8DFF5F22405652DD126FBA46406F1F03C303602240721AA20A7FBA4640,
77709,0102000020E6100000210000004208C897505D224026AB22DC64BC46403E9E4C929D5D224017505E1A75BC46408E113FB5B05D2240BCB0355B79BC46409CDD5A26C35D2240318D70A47DBC464052C6095DD35D22402343D83A82BC4640CF2CAE96E05D22405C77F35487BC464070D1C952EB5D2240957DFC4A8CBC464096044DF0F25D2240B0E0230791BC464016A3AEB5F75D2240E98A08B595BC46406839758AFA5D22403FBE29519BBC46400979F30AFA5D2240073763E2A0BC4640DB00C7F9F65D22405DC6A8C6A6BC4640519841C6ED5D22407054B82FB1BC464093A7ACA6EB5D22409D7EF55DB6BC4640A0F94102EB5D22407CF1457BBCBC4640572D9F9BEC5D2240CC4D8A45C2BC464086ED821CEF5D22401144CCDBC7BC4640132631ADF25D224073C982D3CCBC4640DA70581AF85D2240179AEB34D2BC4640489858CFFF5D2240F754F3C1D7BC4640AA95AE05625E2240501D064E11BD464018FA7145735E22403F0345871BBD46407DDCC8867F5E22407EACE0B721BD464049C44ABB875E2240C9DB5BDB25BD46403B97981D985E224042F9CCA32CBD4640370C303DAB5E224003DDA85F33BD46401A750877C25E2240714C60843ABD464070946181545F22406019C00067BD4640F4966192805F224029E9616875BD4640A30799BF9D5F2240ED8B3A2982BD4640C63F225CB75F2240CECBBCB090BD46406DA1759EC25F2240E8983D1A98BD464057F95404EE5F2240CD53C2B8C0BD4640,Linea M2 (metropolitana di Milano)
74337,0102000020E61000000300000041440F21536F2240348A4050C9BA4640DB36E73B536F2240D8E4DF1DCFBA464094426A24536F2240BD00FBE8D4BA4640,Viale Umbria
62737,0102000020E610000003000000BE1AFBED467222404154D0A398BC4640F5BEF1B567722240AC94F9A298BC4640724573AE727222409A571A9D98BC4640,Largo Rio de Janeiro
62893,0102000020E610000008000000E39D8DA6C46B224014A639C31EBA46402D7F19E7CA6B224073F0F1AE1FBA4640E272BC02D16B2240849D62D520BA46406FD34444D66B2240427A8A1C22BA464037AEDA90DA6B2240068AB37D23BA4640EE0912DBDD6B2240E70EACF424BA464099EBD918E06B2240400CBE7A26BA464046A5C7A5E06B2240B66A323E27BA4640,Piazzale Libia
10888,0102000020E6100000070000009C548F8F71582240E18332E8DFB846403FDFBB72625822400BEF7211DFB846407C87911447582240FAFF82EEDCB846401C9540EF32582240D2E8691BDAB846400854A4671F5822403373DC84D6B8464062E75C401E5822408C1A0236D6B846404E0B5EF4155822400BB8E7F9D3B84640,Piazza Serafino Belfanti
14493,0102000020E61000000200000099E83DDF605D2240DD6BF76173BE46407590D783495D224014BEADAA4DBE4640,
72959,0102000020E610000002000000A085A9D2BB652240049953B8D4BE464078503F5EFE652240D375977ACCBE4640,
47695,0102000020E610000002000000EF9A4649FE622240F610E8A793BA4640A4FE7A85056322400EE3248392BA4640,Corso di Porta Romana
5754,0102000020E6100000070000000BBB8333537122402AA67796C5BC4640131D13735A71224006FEA666C5BC464022CC48186171224024A188A0C5BC4640A3A76D686F7122407066AA16C7BC4640E256410C7471224064703903C8BC46405326906D74712240F3E2699EC8BC464012EF4ADC74712240C9491751C9BC4640,Piazza Carlo Erba
69843,0102000020E6100000020000006747AAEFFC6222406A6F4B3F3CBC464092C4DCFF11632240492A53CC41BC4640,
1595,0102000020E61000000700000011A15BF976682240624E2BE0F9BE4640939C5D08836822400A51195AF8BE464061342BDB87682240109EBFBFF7BE4640B68C2F359D682240D677D90AF5BE4640268C6665FB682240292B3C1EE9BE4640A6E210BB0069224065016E71E8BE46403D2D9A29086922408A39AD80E7BE4640,Viale Lunigiana
41941,0102000020E610000003000000F14927124C5D22407FA2B2614DBE4640651470743A5D22409974A5AF31BE4640367C66A4395D22407057546930BE4640,Via Carlo Farini
33856,0102000020E610000012000000115FDCFC7579224051F86C1D1CBB46408396BF8C737922406AD0E16B19BB464003B0A6576F792240BFC63F7D15BB46402429E96168792240157B1E9210BB4640058BC3995F79224030A182C30BBB464047EDD9CE5279224086CB2A6C06BB46402F04EF9A4679224058E36C3A02BB4640E37D0BA1397922403C94B256FEBA4640A3699AC129792240CDEA7827FABA4640AC21CC48187922408217224CF6BA4640A04DB3E5017922407E80FFF7F1BA4640ED0C535BEA782240AA25C22BEEBA4640B5705985CD782240EDB02E13EABA46403A0DAC3EB2782240784485EAE6BA4640745BC75D297822400E21F829D8BA4640DF7BC91011782240ABA97697D5BA4640D70748EAF37722401D5723BBD2BA4640DDC77663E677224018B49080D1BA4640,
86079,0102000020E610000004000000EDE9341CE057224091AEE309CEBC4640361E6CB1DB572240AE3720F8CEBC46407328E89BD957224001C0B167CFBC464033E9A518D6572240D1217024D0BC4640,
37862,0102000020E610000004000000597C540D0C6A2240E97BB207FFBC46404E67823C166A2240729307D8FDBC4640CA37DBDC986A2240E56B859FEEBC4640BACD65B49F6A22409E91ADD3EDBC4640,
8945,0102000020E6100000030000007D73243C465622404B242C859BBB464025034015375622407B60110D9CBB46401585A7A15755224000F8F1E1A3BB4640,Corso Magenta
95156,0102000020E610000004000000640223D4B1672240875A892FC9B9464025485B4BB76722403CAA5093CFB946403B1C5DA5BB672240BD76C47CD4B94640573D0565BF672240382ADC97D8B94640,
81295,0102000020E610000002000000E966DA594F5C224026BA7889FBB946401E746440515C22406C6006BEFDB94640,
73425,0102000020E610000004000000BB5E3F694D7022401E407562C5BD4640C0385DBB59702240133CCFE9C3BD4640C63C86223871224045509033A8BD4640A8D02F0043712240BCFCF3D9A6BD4640,Viale Gran Sasso
63138,0102000020E6100000020000008E7E8F55A57822408F72309B00BE46401FB935E9B678224040738C1A02BE4640,Via Giovanni Pacini
37632,0102000020E61000000300000012D26410696522405B9DF75A2BBD4640B5C01E132965224004F74DAB32BD4640CEC5DFF604652240C670D0B936BD4640,
60429,0102000020E6100000030000004176285481702240D033AC9800BE4640692D16D05570224035F91C0E01BE4640B14C648B49702240E228D42E01BE4640,Piazza Aspromonte
80057,0102000020E610000002000000C10DE7D0D8752240A8120AB6B6BB4640EBC0DE69D77522402431F77FC4BB4640,Via Lomellina
76757,0102000020E6100000020000001094DBF63D6A22403DB3C986DABD4640714859750C6A22406D1A80B2CEBD4640,
70627,0102000020E6100000020000005583D5FD086C224053F7B7BA52BA46403A86110C316C22406D0377A04EBA4640,
67716,0102000020E6100000040000001FEBF362725422402453F4763ABB4640838593347F54224018DCC5EA45BB46409F5E848483542240049376FE48BB4640E39FBE0A95542240518F238C55BB4640,Viale di Porta Vercellina
59437,0102000020E61000000200000019A7C6F07D5E224094E7B0B101BC46406C5386BBC45E2240E6F3401A04BC4640,Via Cusani
68182,0102000020E610000002000000F043EF9E4D602240ACD568835DB94640B325AB22DC602240ECE698E260B94640,Via Roberto Sarfatti
38084,0102000020E61000000500000047414BB269702240D8E610829FB8464001FD19396670224078EC0CF8A1B846403D2F70D4657022408FFA905CA3B846406BEF53556870224040571124A5B8464053B0C6D97470224045F46BEBA7B84640,Viale Bacchiglione
65223,0102000020E610000004000000889A8D3ADF5C22402CF2EB87D8BC4640F8D96DBCE05C22403317B83CD6BC4640F579D67FE75C2240689192C3CCBC4640705B00BFEB5C22408FC70C54C6BC4640,Via Legnano
63664,0102000020E6100000040000008783296FEC7222400E993CAFC2B94640D0978345EA722240A10A24CDC4B94640E30EE555E7722240412AC58EC6B94640AF21382EE372224070A82913C8B94640,Piazzale Vincenzo Cuoco
24722,0102000020E610000003000000B9663C5B517822404A3261EA9DBC4640485D2162397822405C131CA89DBC46400344C18C297822408664B7859DBC4640,Largo Oreste Murani
67690,0102000020E6100000020000008BC635994C54224072AE17F9ABBB46405F4CE94FD1532240064E113BAEBB4640,Corso Vercelli
20985,0102000020E610000006000000BB8FEDC6CC5F224079196AB9D8BC4640C626439FD95F224062A98999D8BC46400E5D9A6C4D602240D33659FED7BC4640392284EC61602240689A0BB7D7BC4640B8A008F368602240EB4A15D6D7BC4640DF104F1B7A60224015127A47D7BC4640,Via Eugenio Balzan
63140,0102000020E6100000020000000E3CAD91137422402EF713DF9ABD4640E64416C49B74224069D086B2A6BD4640,Via Giovanni Pacini
72315,0102000020E6100000060000002F27B220DE68224094A69C8AAFBE46402772778CE168224095360B6AAEBE46409721E92EE46822405ADCDA1DADBE46404FE5B4A7E468224055675A07ACBE4640386167AFE3682240AE282504ABBE464099897D5DE168224038B64368A9BE4640,
37547,0102000020E610000002000000D68EE21C75602240AF415F7AFBBA46409A79724D816022408C46E3F505BB4640,
14500,0102000020E610000008000000159C0B6D4A5B224074379902E3BB46409138752F415B224026529ACDE3BB464088179F5D195B22405454FD4AE7BB464086BAFE13125B2240EFD00BD2E7BB464013D6C6D8095B2240488C9E5BE8BB46406E24BF34FB5A22406BBEA5F7E8BB46406095664EF25A2240CA22032FE9BB4640B7F3588EEB5A2240FAD4B14AE9BB4640,
90226,0102000020E6100000020000000EFED9EACD6322400E5A59EC40BB4640F6798CF2CC632240855CA96741BB4640,Via Larga
71731,0102000020E61000000400000039EE940ED6532240D154F42CADBB46408DF4FD2F32542240B4E55C8AABBB4640F0DE516342542240A24C593CABBB4640D15D126745542240C093162EABBB4640,
62568,0102000020E610000005000000ACF424FAC67522407795FFDA0BBD4640DC1C9DA9C6752240998D846C0FBD4640412AC58EC6752240861C5BCF10BD464054C90050C57522400B896A0025BD46406DFD99E6C2752240384FD08140BD4640,Via Giuseppe Ponzio
30445,0102000020E610000003000000D781188D217922407764AC36FFBD46406FA4C74A27792240D1F12C9CFFBD46401E937B702D7922402A519BDDFFBD4640,
72385,0102000020E61000000300000052746E241A6A2240582BC9F08EBB4640113235AE246A224008DD6FFE70BB464052D90B60256A224080FF9C386FBB4640,
19107,0102000020E61000000700000084E453B6FE60224097D17E5AFBBD4640BFEBD8AD0A61224091706B1CFBBD46406090F469156122407AD278D8FABD464012DC48D922612240509B8246FABD4640661767672C61224051B52792F9BD464039549D1F90612240C0D1E9D4F0BD464058F2C2E7986122403231A715F0BD4640,Tunnel Giardini di Porta Nuova
70215,0102000020E6100000020000008E06F016486422408550EFF329BA4640D1D4A189666422408494E9E115BA4640,
63098,0102000020E61000000500000096BABFD5956E2240D16C6814DCBB4640ACCB84BAA36E2240E3A9471ADCBB4640E9955753FE6E22405A7E8571DCBB46405A4CC7F7206F22409B6D1393DCBB464025CCB4FD2B6F2240BFE7D19EDCBB4640,Piazzale Dateo
34485,0102000020E6100000100000002FB3BE373C6722400353173AC0BE4640E8C138132E672240164042DEBCBE4640C4AE923424672240A15DCF21BABE4640F49C3E4C0C6722409DB23FF5B4BE46403A0C4169036722405163E712B3BE4640EC1DC940F9662240C3F6EEEAB0BE4640CCA77D29F2662240E876E569AFBE4640CBB2710EE866224018497144ADBE4640D3F71A82E36622409684FA4CACBE464000169E3CD1662240BC24CE8AA8BE4640B4D771B2C36622403AAE4676A5BE464040D35CB8BD662240D0CF7932A4BE46409A740069A46622402BCBC639A0BE464082FBA65599662240680355489EBE46406ED7F0999166224015AF0D709CBE4640EE8046448C662240B1C1C2499ABE4640,
76754,0102000020E6100000040000006353F87D495C2240C763062AE3B94640B02C87CC4B5C2240DFE75322E4B946405B56067A4D5C2240E4D29DCCE4B9464096B036C64E5C22406108EF61E5B94640,
57395,0102000020E6100000030000009C7BFE6AC45A22403D6766C11FBD46409EBBB8E8BF5A22409622F94A20BD464034EC4152555A2240EF84A80C2DBD4640,Via Luigi Canonica
71239,0102000020E61000000800000006065ACBAE61224069458AB784BD4640048CD3B59B612240C72DE6E786BD46400C193499966122405C77F35487BD4640A3FE1FCC92612240EA8DFFA787BD4640A68691B98D61224079A40BFB87BD46406AE4A9FD8C612240739F1C0588BD46405318A5958C6122405B5D4E0988BD4640D9C6E935876122409C7AEE4E88BD4640,
67042,0102000020E6100000030000001D514601476F2240D7169E978ABC4640BFB0A140446F22407C35F6DB8DBC464014CFD902426F22406962708390BC4640,Viale dei Mille
70653,0102000020E6100000020000007D0B46802E75224082BA922E47BC4640CF23905C48752240E1F0DD4147BC4640,
65951,0102000020E61000000300000063B3C81B05592240BF26101BD1B84640AB6C697FB1582240CA726D03D2B84640D5C5B7C19A58224065935742D2B84640,Viale Liguria
69382,0102000020E610000006000000439C3D867D5D22409AB51490F6BB4640D28437B57D5D224017331D95F6BB4640812B346B845D224028E08DBBF7BB46402CC54439875D2240286AC427F8BB4640E1B8E7548D5D22402D550ED2F8BB4640C8A1348A9B5D22403F78488CF9BB4640,
